#node	identifier	category	term ID	term description
EAMY_0509	665029.EAMY_0509	STRING clusters	CL:5592	Mixed, incl. Cytosine catabolic process, and ArsR-like helix-turn-helix domain
yfbI	665029.EAMY_1087	GO Component	GO:0005886	Plasma membrane
yfbI	665029.EAMY_1087	GO Component	GO:0016020	Membrane
yfbI	665029.EAMY_1087	GO Component	GO:0016021	Integral component of membrane
yfbI	665029.EAMY_1087	GO Component	GO:0031224	Intrinsic component of membrane
yfbI	665029.EAMY_1087	GO Component	GO:0071944	Cell periphery
yfbI	665029.EAMY_1087	GO Component	GO:0110165	Cellular anatomical entity
yfbI	665029.EAMY_1087	STRING clusters	CL:3109	Polysaccharide biosynthetic process, and Galactose metabolism
yfbI	665029.EAMY_1087	STRING clusters	CL:3238	Lipid A metabolic process, and Glucosyl transferase II
yfbI	665029.EAMY_1087	STRING clusters	CL:3239	Lipid A biosynthesis, and Glucosyl transferase II
yfbI	665029.EAMY_1087	STRING clusters	CL:3242	Lipid A biosynthesis
yfbI	665029.EAMY_1087	KEGG	eam00540	Lipopolysaccharide biosynthesis
yfbI	665029.EAMY_1087	KEGG	eam01503	Cationic antimicrobial peptide (CAMP) resistance
yfbI	665029.EAMY_1087	COMPARTMENTS	GOCC:0005886	Plasma membrane
yfbI	665029.EAMY_1087	COMPARTMENTS	GOCC:0016020	Membrane
yfbI	665029.EAMY_1087	COMPARTMENTS	GOCC:0071944	Cell periphery
yfbI	665029.EAMY_1087	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
yfbI	665029.EAMY_1087	UniProt Keywords	KW-0328	Glycosyltransferase
yfbI	665029.EAMY_1087	UniProt Keywords	KW-0441	Lipid A biosynthesis
yfbI	665029.EAMY_1087	UniProt Keywords	KW-0443	Lipid metabolism
yfbI	665029.EAMY_1087	UniProt Keywords	KW-0444	Lipid biosynthesis
yfbI	665029.EAMY_1087	UniProt Keywords	KW-0448	Lipopolysaccharide biosynthesis
yfbI	665029.EAMY_1087	UniProt Keywords	KW-0472	Membrane
yfbI	665029.EAMY_1087	UniProt Keywords	KW-0808	Transferase
yfbI	665029.EAMY_1087	UniProt Keywords	KW-0812	Transmembrane
yfbI	665029.EAMY_1087	UniProt Keywords	KW-0997	Cell inner membrane
yfbI	665029.EAMY_1087	UniProt Keywords	KW-1003	Cell membrane
yfbI	665029.EAMY_1087	UniProt Keywords	KW-1133	Transmembrane helix
yfbI	665029.EAMY_1087	Pfam	PF13231	Dolichyl-phosphate-mannose-protein mannosyltransferase
yfbI	665029.EAMY_1087	InterPro	IPR003342	Glycosyl transferase family 39/83
yfbI	665029.EAMY_1087	InterPro	IPR022839	Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
yfbJ	665029.EAMY_1089	GO Process	GO:0000271	Polysaccharide biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:0005975	Carbohydrate metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0005976	Polysaccharide metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0006629	Lipid metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0006643	Membrane lipid metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0006644	Phospholipid metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0006664	Glycolipid metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0006793	Phosphorus metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0006796	Phosphate-containing compound metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0006810	Transport
yfbJ	665029.EAMY_1089	GO Process	GO:0008152	Metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0008610	Lipid biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:0008653	Lipopolysaccharide metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0008654	Phospholipid biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:0009058	Biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:0009059	Macromolecule biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:0009103	Lipopolysaccharide biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:0009245	Lipid A biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:0009247	Glycolipid biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:0009311	Oligosaccharide metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0009312	Oligosaccharide biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:0009987	Cellular process
yfbJ	665029.EAMY_1089	GO Process	GO:0016051	Carbohydrate biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:0019637	Organophosphate metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0033692	Cellular polysaccharide biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:0034637	Cellular carbohydrate biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:0042221	Response to chemical
yfbJ	665029.EAMY_1089	GO Process	GO:0043170	Macromolecule metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0044237	Cellular metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0044238	Primary metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0044249	Cellular biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:0044255	Cellular lipid metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0044260	Cellular macromolecule metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0044262	Cellular carbohydrate metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0044264	Cellular polysaccharide metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0046467	Membrane lipid biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:0046493	Lipid A metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0050896	Response to stimulus
yfbJ	665029.EAMY_1089	GO Process	GO:0051179	Localization
yfbJ	665029.EAMY_1089	GO Process	GO:0051234	Establishment of localization
yfbJ	665029.EAMY_1089	GO Process	GO:0055085	Transmembrane transport
yfbJ	665029.EAMY_1089	GO Process	GO:0071702	Organic substance transport
yfbJ	665029.EAMY_1089	GO Process	GO:0071704	Organic substance metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:0090407	Organophosphate biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:1901135	Carbohydrate derivative metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:1901264	Carbohydrate derivative transport
yfbJ	665029.EAMY_1089	GO Process	GO:1901269	Lipooligosaccharide metabolic process
yfbJ	665029.EAMY_1089	GO Process	GO:1901271	Lipooligosaccharide biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:1901576	Organic substance biosynthetic process
yfbJ	665029.EAMY_1089	GO Process	GO:1903509	Liposaccharide metabolic process
yfbJ	665029.EAMY_1089	GO Function	GO:0005215	Transporter activity
yfbJ	665029.EAMY_1089	GO Function	GO:0022857	Transmembrane transporter activity
yfbJ	665029.EAMY_1089	GO Function	GO:1901505	Carbohydrate derivative transmembrane transporter activity
yfbJ	665029.EAMY_1089	GO Component	GO:0005886	Plasma membrane
yfbJ	665029.EAMY_1089	GO Component	GO:0005887	Integral component of plasma membrane
yfbJ	665029.EAMY_1089	GO Component	GO:0016020	Membrane
yfbJ	665029.EAMY_1089	GO Component	GO:0016021	Integral component of membrane
yfbJ	665029.EAMY_1089	GO Component	GO:0031224	Intrinsic component of membrane
yfbJ	665029.EAMY_1089	GO Component	GO:0031226	Intrinsic component of plasma membrane
yfbJ	665029.EAMY_1089	GO Component	GO:0071944	Cell periphery
yfbJ	665029.EAMY_1089	GO Component	GO:0110165	Cellular anatomical entity
yfbJ	665029.EAMY_1089	STRING clusters	CL:3109	Polysaccharide biosynthetic process, and Galactose metabolism
yfbJ	665029.EAMY_1089	STRING clusters	CL:3238	Lipid A metabolic process, and Glucosyl transferase II
yfbJ	665029.EAMY_1089	STRING clusters	CL:3239	Lipid A biosynthesis, and Glucosyl transferase II
yfbJ	665029.EAMY_1089	STRING clusters	CL:3242	Lipid A biosynthesis
yfbJ	665029.EAMY_1089	KEGG	eam01503	Cationic antimicrobial peptide (CAMP) resistance
yfbJ	665029.EAMY_1089	COMPARTMENTS	GOCC:0005886	Plasma membrane
yfbJ	665029.EAMY_1089	COMPARTMENTS	GOCC:0016020	Membrane
yfbJ	665029.EAMY_1089	COMPARTMENTS	GOCC:0071944	Cell periphery
yfbJ	665029.EAMY_1089	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
yfbJ	665029.EAMY_1089	UniProt Keywords	KW-0441	Lipid A biosynthesis
yfbJ	665029.EAMY_1089	UniProt Keywords	KW-0443	Lipid metabolism
yfbJ	665029.EAMY_1089	UniProt Keywords	KW-0444	Lipid biosynthesis
yfbJ	665029.EAMY_1089	UniProt Keywords	KW-0448	Lipopolysaccharide biosynthesis
yfbJ	665029.EAMY_1089	UniProt Keywords	KW-0472	Membrane
yfbJ	665029.EAMY_1089	UniProt Keywords	KW-0812	Transmembrane
yfbJ	665029.EAMY_1089	UniProt Keywords	KW-0813	Transport
yfbJ	665029.EAMY_1089	UniProt Keywords	KW-0997	Cell inner membrane
yfbJ	665029.EAMY_1089	UniProt Keywords	KW-1003	Cell membrane
yfbJ	665029.EAMY_1089	UniProt Keywords	KW-1133	Transmembrane helix
yfbJ	665029.EAMY_1089	InterPro	IPR000390	Small drug/metabolite transporter protein family
yfbJ	665029.EAMY_1089	InterPro	IPR022832	Probable 4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF
yfbW	665029.EAMY_1088	GO Process	GO:0000271	Polysaccharide biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:0005975	Carbohydrate metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0005976	Polysaccharide metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0006629	Lipid metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0006643	Membrane lipid metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0006644	Phospholipid metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0006664	Glycolipid metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0006793	Phosphorus metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0006796	Phosphate-containing compound metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0006810	Transport
yfbW	665029.EAMY_1088	GO Process	GO:0008152	Metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0008610	Lipid biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:0008653	Lipopolysaccharide metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0008654	Phospholipid biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:0009058	Biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:0009059	Macromolecule biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:0009103	Lipopolysaccharide biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:0009245	Lipid A biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:0009247	Glycolipid biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:0009311	Oligosaccharide metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0009312	Oligosaccharide biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:0009987	Cellular process
yfbW	665029.EAMY_1088	GO Process	GO:0016051	Carbohydrate biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:0019637	Organophosphate metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0033692	Cellular polysaccharide biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:0034637	Cellular carbohydrate biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:0042221	Response to chemical
yfbW	665029.EAMY_1088	GO Process	GO:0043170	Macromolecule metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0044237	Cellular metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0044238	Primary metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0044249	Cellular biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:0044255	Cellular lipid metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0044260	Cellular macromolecule metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0044262	Cellular carbohydrate metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0044264	Cellular polysaccharide metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0046467	Membrane lipid biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:0046493	Lipid A metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0050896	Response to stimulus
yfbW	665029.EAMY_1088	GO Process	GO:0051179	Localization
yfbW	665029.EAMY_1088	GO Process	GO:0051234	Establishment of localization
yfbW	665029.EAMY_1088	GO Process	GO:0055085	Transmembrane transport
yfbW	665029.EAMY_1088	GO Process	GO:0071702	Organic substance transport
yfbW	665029.EAMY_1088	GO Process	GO:0071704	Organic substance metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:0090407	Organophosphate biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:1901135	Carbohydrate derivative metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:1901264	Carbohydrate derivative transport
yfbW	665029.EAMY_1088	GO Process	GO:1901269	Lipooligosaccharide metabolic process
yfbW	665029.EAMY_1088	GO Process	GO:1901271	Lipooligosaccharide biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:1901576	Organic substance biosynthetic process
yfbW	665029.EAMY_1088	GO Process	GO:1903509	Liposaccharide metabolic process
yfbW	665029.EAMY_1088	GO Function	GO:0005215	Transporter activity
yfbW	665029.EAMY_1088	GO Function	GO:0022857	Transmembrane transporter activity
yfbW	665029.EAMY_1088	GO Function	GO:1901505	Carbohydrate derivative transmembrane transporter activity
yfbW	665029.EAMY_1088	GO Component	GO:0005886	Plasma membrane
yfbW	665029.EAMY_1088	GO Component	GO:0005887	Integral component of plasma membrane
yfbW	665029.EAMY_1088	GO Component	GO:0016020	Membrane
yfbW	665029.EAMY_1088	GO Component	GO:0016021	Integral component of membrane
yfbW	665029.EAMY_1088	GO Component	GO:0031224	Intrinsic component of membrane
yfbW	665029.EAMY_1088	GO Component	GO:0031226	Intrinsic component of plasma membrane
yfbW	665029.EAMY_1088	GO Component	GO:0071944	Cell periphery
yfbW	665029.EAMY_1088	GO Component	GO:0110165	Cellular anatomical entity
yfbW	665029.EAMY_1088	STRING clusters	CL:3109	Polysaccharide biosynthetic process, and Galactose metabolism
yfbW	665029.EAMY_1088	STRING clusters	CL:3238	Lipid A metabolic process, and Glucosyl transferase II
yfbW	665029.EAMY_1088	STRING clusters	CL:3239	Lipid A biosynthesis, and Glucosyl transferase II
yfbW	665029.EAMY_1088	STRING clusters	CL:3242	Lipid A biosynthesis
yfbW	665029.EAMY_1088	KEGG	eam01503	Cationic antimicrobial peptide (CAMP) resistance
yfbW	665029.EAMY_1088	COMPARTMENTS	GOCC:0005886	Plasma membrane
yfbW	665029.EAMY_1088	COMPARTMENTS	GOCC:0016020	Membrane
yfbW	665029.EAMY_1088	COMPARTMENTS	GOCC:0071944	Cell periphery
yfbW	665029.EAMY_1088	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
yfbW	665029.EAMY_1088	UniProt Keywords	KW-0441	Lipid A biosynthesis
yfbW	665029.EAMY_1088	UniProt Keywords	KW-0443	Lipid metabolism
yfbW	665029.EAMY_1088	UniProt Keywords	KW-0444	Lipid biosynthesis
yfbW	665029.EAMY_1088	UniProt Keywords	KW-0448	Lipopolysaccharide biosynthesis
yfbW	665029.EAMY_1088	UniProt Keywords	KW-0472	Membrane
yfbW	665029.EAMY_1088	UniProt Keywords	KW-0812	Transmembrane
yfbW	665029.EAMY_1088	UniProt Keywords	KW-0813	Transport
yfbW	665029.EAMY_1088	UniProt Keywords	KW-0997	Cell inner membrane
yfbW	665029.EAMY_1088	UniProt Keywords	KW-1003	Cell membrane
yfbW	665029.EAMY_1088	UniProt Keywords	KW-1133	Transmembrane helix
yfbW	665029.EAMY_1088	Pfam	PF00893	Small Multidrug Resistance protein
yfbW	665029.EAMY_1088	InterPro	IPR000390	Small drug/metabolite transporter protein family
yfbW	665029.EAMY_1088	InterPro	IPR000620	EamA domain
yfbW	665029.EAMY_1088	InterPro	IPR022883	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase, subunit ArnE
yjdB	665029.EAMY_1696	GO Process	GO:0000271	Polysaccharide biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:0005975	Carbohydrate metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0005976	Polysaccharide metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0006629	Lipid metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0006643	Membrane lipid metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0006644	Phospholipid metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0006664	Glycolipid metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0006793	Phosphorus metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0006796	Phosphate-containing compound metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0008152	Metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0008610	Lipid biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:0008653	Lipopolysaccharide metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0008654	Phospholipid biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:0009058	Biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:0009059	Macromolecule biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:0009103	Lipopolysaccharide biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:0009244	Lipopolysaccharide core region biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:0009245	Lipid A biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:0009247	Glycolipid biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:0009311	Oligosaccharide metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0009312	Oligosaccharide biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:0009987	Cellular process
yjdB	665029.EAMY_1696	GO Process	GO:0016051	Carbohydrate biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:0019637	Organophosphate metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0033692	Cellular polysaccharide biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:0034637	Cellular carbohydrate biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:0042221	Response to chemical
yjdB	665029.EAMY_1696	GO Process	GO:0043170	Macromolecule metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0044237	Cellular metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0044238	Primary metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0044249	Cellular biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:0044255	Cellular lipid metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0044260	Cellular macromolecule metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0044262	Cellular carbohydrate metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0044264	Cellular polysaccharide metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0046401	Lipopolysaccharide core region metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0046467	Membrane lipid biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:0046493	Lipid A metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0046677	Response to antibiotic
yjdB	665029.EAMY_1696	GO Process	GO:0050896	Response to stimulus
yjdB	665029.EAMY_1696	GO Process	GO:0071704	Organic substance metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:0090407	Organophosphate biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:1901135	Carbohydrate derivative metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:1901269	Lipooligosaccharide metabolic process
yjdB	665029.EAMY_1696	GO Process	GO:1901271	Lipooligosaccharide biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:1901576	Organic substance biosynthetic process
yjdB	665029.EAMY_1696	GO Process	GO:1903509	Liposaccharide metabolic process
yjdB	665029.EAMY_1696	GO Function	GO:0003824	Catalytic activity
yjdB	665029.EAMY_1696	GO Function	GO:0008484	Sulfuric ester hydrolase activity
yjdB	665029.EAMY_1696	GO Function	GO:0016740	Transferase activity
yjdB	665029.EAMY_1696	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
yjdB	665029.EAMY_1696	GO Function	GO:0016787	Hydrolase activity
yjdB	665029.EAMY_1696	GO Function	GO:0016788	Hydrolase activity, acting on ester bonds
yjdB	665029.EAMY_1696	GO Component	GO:0005886	Plasma membrane
yjdB	665029.EAMY_1696	GO Component	GO:0016020	Membrane
yjdB	665029.EAMY_1696	GO Component	GO:0016021	Integral component of membrane
yjdB	665029.EAMY_1696	GO Component	GO:0031224	Intrinsic component of membrane
yjdB	665029.EAMY_1696	GO Component	GO:0071944	Cell periphery
yjdB	665029.EAMY_1696	GO Component	GO:0110165	Cellular anatomical entity
yjdB	665029.EAMY_1696	STRING clusters	CL:3109	Polysaccharide biosynthetic process, and Galactose metabolism
yjdB	665029.EAMY_1696	STRING clusters	CL:3238	Lipid A metabolic process, and Glucosyl transferase II
yjdB	665029.EAMY_1696	STRING clusters	CL:3258	Phosphoethanolamine transferase, and Undecaprenyl-diphosphatase activity
yjdB	665029.EAMY_1696	KEGG	eam00540	Lipopolysaccharide biosynthesis
yjdB	665029.EAMY_1696	KEGG	eam01100	Metabolic pathways
yjdB	665029.EAMY_1696	KEGG	eam01503	Cationic antimicrobial peptide (CAMP) resistance
yjdB	665029.EAMY_1696	COMPARTMENTS	GOCC:0005886	Plasma membrane
yjdB	665029.EAMY_1696	COMPARTMENTS	GOCC:0016020	Membrane
yjdB	665029.EAMY_1696	COMPARTMENTS	GOCC:0071944	Cell periphery
yjdB	665029.EAMY_1696	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
yjdB	665029.EAMY_1696	UniProt Keywords	KW-0472	Membrane
yjdB	665029.EAMY_1696	UniProt Keywords	KW-0812	Transmembrane
yjdB	665029.EAMY_1696	UniProt Keywords	KW-1133	Transmembrane helix
yjdB	665029.EAMY_1696	Pfam	PF00884	Sulfatase
yjdB	665029.EAMY_1696	InterPro	IPR000917	Sulfatase, N-terminal
yjdB	665029.EAMY_1696	InterPro	IPR012549	Phosphoethanolamine transferase, N-terminal
yjdB	665029.EAMY_1696	InterPro	IPR017850	Alkaline-phosphatase-like, core domain superfamily
yjdB	665029.EAMY_1696	InterPro	IPR040423	Phosphoethanolamine transferase
yrbB	665029.EAMY_0327	GO Process	GO:0006810	Transport
yrbB	665029.EAMY_0327	GO Process	GO:0006869	Lipid transport
yrbB	665029.EAMY_0327	GO Process	GO:0006950	Response to stress
yrbB	665029.EAMY_0327	GO Process	GO:0006974	Cellular response to DNA damage stimulus
yrbB	665029.EAMY_0327	GO Process	GO:0009987	Cellular process
yrbB	665029.EAMY_0327	GO Process	GO:0010876	Lipid localization
yrbB	665029.EAMY_0327	GO Process	GO:0015748	Organophosphate ester transport
yrbB	665029.EAMY_0327	GO Process	GO:0015914	Phospholipid transport
yrbB	665029.EAMY_0327	GO Process	GO:0016043	Cellular component organization
yrbB	665029.EAMY_0327	GO Process	GO:0033036	Macromolecule localization
yrbB	665029.EAMY_0327	GO Process	GO:0033554	Cellular response to stress
yrbB	665029.EAMY_0327	GO Process	GO:0042221	Response to chemical
yrbB	665029.EAMY_0327	GO Process	GO:0046677	Response to antibiotic
yrbB	665029.EAMY_0327	GO Process	GO:0050896	Response to stimulus
yrbB	665029.EAMY_0327	GO Process	GO:0051179	Localization
yrbB	665029.EAMY_0327	GO Process	GO:0051234	Establishment of localization
yrbB	665029.EAMY_0327	GO Process	GO:0051716	Cellular response to stimulus
yrbB	665029.EAMY_0327	GO Process	GO:0061024	Membrane organization
yrbB	665029.EAMY_0327	GO Process	GO:0071702	Organic substance transport
yrbB	665029.EAMY_0327	GO Process	GO:0071840	Cellular component organization or biogenesis
yrbB	665029.EAMY_0327	GO Process	GO:0120009	Intermembrane lipid transfer
yrbB	665029.EAMY_0327	GO Process	GO:0120010	Intermembrane phospholipid transfer
yrbB	665029.EAMY_0327	GO Function	GO:0005215	Transporter activity
yrbB	665029.EAMY_0327	GO Function	GO:0005319	Lipid transporter activity
yrbB	665029.EAMY_0327	GO Function	GO:0005548	Phospholipid transporter activity
yrbB	665029.EAMY_0327	GO Function	GO:0120013	Lipid transfer activity
yrbB	665029.EAMY_0327	GO Function	GO:0120014	Phospholipid transfer activity
yrbB	665029.EAMY_0327	GO Component	GO:0005622	Intracellular anatomical structure
yrbB	665029.EAMY_0327	GO Component	GO:0005737	Cytoplasm
yrbB	665029.EAMY_0327	GO Component	GO:0110165	Cellular anatomical entity
yrbB	665029.EAMY_0327	STRING clusters	CL:890	Mixed, incl. External encapsulating structure organization, and Lipopolysaccharide biosynthesis
yrbB	665029.EAMY_0327	STRING clusters	CL:891	Mixed, incl. External encapsulating structure organization, and Lipopolysaccharide biosynthesis
yrbB	665029.EAMY_0327	STRING clusters	CL:892	Mixed, incl. Membrane organization, and Lipopolysaccharide biosynthesis
yrbB	665029.EAMY_0327	STRING clusters	CL:894	Mixed, incl. Membrane organization, and Lipopolysaccharide biosynthesis
yrbB	665029.EAMY_0327	STRING clusters	CL:895	Lipopolysaccharide biosynthesis, and Lipid transport
yrbB	665029.EAMY_0327	STRING clusters	CL:896	Lipid transport, and Permease LptG/LptF-related
yrbB	665029.EAMY_0327	STRING clusters	CL:914	Phospholipid transport
yrbB	665029.EAMY_0327	KEGG	eam02010	ABC transporters
yrbB	665029.EAMY_0327	COMPARTMENTS	GOCC:0005622	Intracellular
yrbB	665029.EAMY_0327	COMPARTMENTS	GOCC:0005737	Cytoplasm
yrbB	665029.EAMY_0327	COMPARTMENTS	GOCC:0005829	Cytosol
yrbB	665029.EAMY_0327	COMPARTMENTS	GOCC:0032991	Protein-containing complex
yrbB	665029.EAMY_0327	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
yrbB	665029.EAMY_0327	COMPARTMENTS	GOCC:1990351	Transporter complex
yrbB	665029.EAMY_0327	COMPARTMENTS	GOCC:1990531	Phospholipid-translocating ATPase complex
yrbB	665029.EAMY_0327	Pfam	PF13466	STAS domain
yrbB	665029.EAMY_0327	InterPro	IPR002645	STAS domain
yrbB	665029.EAMY_0327	InterPro	IPR036513	STAS domain superfamily
